Mese,Giorno,Data_n,Data,Ora,Luogo,Feriti,Tipo_Sinistro,lat,lng,geocoding,fid,UPL,UPL_nome,Quartiere,circoscrizione,Id_Quartiere
Novembre,Giovedì,"10",10/11/2022,17:10:00,VIALE REGIONE SICILIANA N.O. carr. centrale alt m. eleonora,"4",F,38.11726,13.329053,,"76","22",Zisa - 4 Camere,Zisa,V,"6"
Novembre,Mercoledì,"23",23/11/2022,21:00:00,VIA NINA SICILIANA altezza via aleo,"2",F,38.11595,13.331954,,"76","22",Zisa - 4 Camere,Zisa,V,"6"
Novembre,Venerdì,"25",25/11/2022,13:30:00,VIALE CASTIGLIA LUIGI intersezione con VIA PALAZZOTTO F.P. E G.B.,"0",C,38.115117,13.335085,,"76","22",Zisa - 4 Camere,Zisa,V,"6"
Dicembre,Venerdì,"2",02/12/2022,14:30:00,VIALE REGIONE SICILIANA N.O. altezza del civico 1245,"3",F,38.114497,13.329563,,"76","22",Zisa - 4 Camere,Zisa,V,"6"
Dicembre,Sabato,"3",03/12/2022,03:30:00,VIA PERPIGNANO altezza del civico 239,"0",C,38.119281,13.330285,,"76","22",Zisa - 4 Camere,Zisa,V,"6"
Dicembre,Giovedì,"9",09/12/2022,03:00:00,VIA PERPIGNANO intersezione VIA NINA SICILIANA,"1",F,38.119054,13.331283,,"76","22",Zisa - 4 Camere,Zisa,V,"6"
Dicembre,Sabato,"10",10/12/2022,08:25:00,VIALE REGIONE SICILIANA N.O. intersezione VIA PERPIGNANO,"1",F,38.119361,13.328994,,"76","22",Zisa - 4 Camere,Zisa,V,"6"
Dicembre,Giovedì,"15",15/12/2022,15:00:00,VIALE REGIONE SICILIANA carreggiata centrale via perpignano,"2",F,38.119355,13.328801,,"76","22",Zisa - 4 Camere,Zisa,V,"6"
Dicembre,Giovedì,"15",15/12/2022,21:00:00,VIALE REGIONE SICILIANA N.O. altezza del civico 1541,"1",F,38.117169,13.329226,,"76","22",Zisa - 4 Camere,Zisa,V,"6"
Dicembre,Sabato,"25",25/12/2022,13:00:00,VIALE REGIONE SICILIANA N.O. altezza del civico 1541,"4",F,38.117237,13.329202,,"76","22",Zisa - 4 Camere,Zisa,V,"6"
Dicembre,Martedì,"27",27/12/2022,20:45:00,VIA DEGLI EMIRI intersezione con VIA PALAZZOTTO F.P. E G.B.,"1",F,38.115781,13.334842,,"76","22",Zisa - 4 Camere,Zisa,V,"6"
Gennaio,Domenica,"2",02/01/2022,21:00:00,CORSO DEI MILLE altezza del civico 1440,"0",C,38.091932,13.411658,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Gennaio,Venerdì,"7",07/01/2022,09:00:00,VIALE XXVII MAGGIO intersezione VIA PECORI GIRALDI GUGLIELMO M,"0",C,38.095693,13.403735,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Gennaio,Domenica,"9",09/01/2022,13:20:00,VIA FERRUZZA ENRICO altezza del civico 24,"1",F,38.090229,13.406366,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Gennaio,Martedì,"11",11/01/2022,08:30:00,CORSO DEI MILLE altezza del civico 1307,"0",C,38.092145,13.411012,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Gennaio,Martedì,"11",11/01/2022,09:30:00,CORSO DEI MILLE altezza del civico 1317,"0",C,38.091829,13.411859,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Gennaio,Martedì,"11",11/01/2022,21:55:00,CORSO DEI MILLE altezza del civico 1406,"0",C,38.092312,13.410542,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Gennaio,Mercoledì,"12",12/01/2022,20:50:00,VIA MESSINA MARINE altezza del civico 489,"0",C,38.098269,13.409415,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Gennaio,Giovedì,"13",13/01/2022,22:15:00,VIA ALBRICCI ALBERIGO GEN. altezza del civico 28,"0",C,38.101633,13.395139,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Gennaio,Sabato,"15",15/01/2022,12:00:00,VIA MESSINA MARINE altezza del civico 226,"0",C,38.099162,13.405223,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Gennaio,Giovedì,"20",20/01/2022,08:12:00,VIA CORLEONE SALVATORE altezza del civico 5,"0",C,38.095206,13.390129,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Gennaio,Martedì,"25",25/01/2022,15:30:00,VIA INGHAM intersezione con VIA PECORAINO FILIPPO,"1",F,38.095493,13.397803,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Gennaio,Venerdì,"28",28/01/2022,23:50:00,VIA MESSINA MARINE altezza del civico 240,"2",F,38.09877,13.406043,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Gennaio,Domenica,"30",30/01/2022,08:00:00,VIA MESSINA MARINE carr. centrale 811/c,"1",F,38.095238,13.432568,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Febbraio,Mercoledì,"2",02/02/2022,16:30:00,VIA MESSINA MARINE altezza del civico 186,"0",C,38.101245,13.399305,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Febbraio,Domenica,"6",06/02/2022,11:40:00,VIA PECORI GIRALDI GUGLIELMO M intersezione con VIA CORSELLI RODOLFO GEN.,"1",F,38.097622,13.398253,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Febbraio,Lunedi,"7",07/02/2022,09:30:00,VIA MESSINA MARINE intersezione con VIA LAUDICINA ANTONINO,"1",F,38.097849,13.413237,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Febbraio,Martedì,"8",08/02/2022,15:30:00,CORSO DEI MILLE altezza (inters.) VIA LAUDICINA ANTONINO,"2",F,38.092541,13.409828,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Febbraio,Venerdì,"11",11/02/2022,08:10:00,CORSO DEI MILLE altezza del civico 1419,"1",F,38.086916,13.422354,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Febbraio,Mercoledì,"16",16/02/2022,01:15:00,VIA MESSINA MARINE intersezione con VIA GALLETTI,"1",F,38.096493,13.428451,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Febbraio,Giovedì,"17",17/02/2022,05:20:00,CORSO DEI MILLE altezza del civico 1393,"0",C,38.089826,13.418171,si,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Febbraio,Sabato,"19",19/02/2022,16:10:00,LARGO CARNEVALE SALVATORE intersezione VIA ALCIONE,"0",C,38.097988,13.394501,si,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Marzo,Giovedì,"3",03/03/2022,01:20:00,PASSAGGIO DE FELICE GIUFFRIDA G.PPE nr. 3,"0",C,38.097528,13.40642,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Marzo,Venerdì,"4",04/03/2022,19:30:00,VIA PADRE MASSIMILIANO KOLBE di fronte al civico 31,"4",F,38.094288,13.4238,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Marzo,Sabato,"5",05/03/2022,10:45:00,VIA SACCO E VANZETTI intersezione VIALE XXVII MAGGIO,"1",F,38.098185,13.405206,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Marzo,Sabato,"5",05/03/2022,23:00:00,CORSO DEI MILLE altezza del civico 1317/e,"1",F,38.091826,13.411854,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Marzo,Mercoledì,"9",09/03/2022,18:00:00,VIA MESSINA MARINE altezza del civico 449/n,"0",C,38.099523,13.404395,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Marzo,Giovedì,"10",10/03/2022,08:00:00,VIA GALLETTI altezza del civico 136 L,"1",F,38.090069,13.432495,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Marzo,Sabato,"12",12/03/2022,04:00:00,CORSO DEI MILLE altezza del civico 1219,"0",C,38.092913,13.408493,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Marzo,Sabato,"12",12/03/2022,10:50:00,VIA MESSINA MARINE intersezione VIA LAUDICINA ANTONINO,"1",F,38.097872,13.413207,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Marzo,Lunedi,"21",21/03/2022,08:30:00,VIALE DI VITTORIO GIUSEPPE intersezione con VIA GIANNOTTA NICOLO',"1",F,38.095622,13.408502,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Marzo,Giovedì,"24",24/03/2022,09:45:00,VIA MESSINA MARINE altezza del civico 445,"1",F,38.100199,13.402399,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Marzo,Mercoledì,"30",30/03/2022,14:20:00,VIALE XXVII MAGGIO intersezione con VIALE DI VITTORIO GIUSEPPE,"2",F,38.096962,13.404485,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Marzo,Giovedì,"31",31/03/2022,03:15:00,VIA MESSINA MARINE altezza del civico 449,"0",C,38.099857,13.403481,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Aprile,Domenica,"10",10/04/2022,22:10:00,VIA MESSINA MARINE di fronte al civico 623,"1",F,38.09766,13.415609,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Aprile,Martedì,"19",19/04/2022,07:25:00,VIA MESSINA MARINE altezza del civico 745,"1",F,38.096765,13.426692,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Aprile,Mercoledì,"27",27/04/2022,11:30:00,VIA CORSELLI RODOLFO GEN. intersezione con CORSO DEI MILLE,"1",F,38.096464,13.39761,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Aprile,Giovedì,"28",28/04/2022,23:00:00,VIA PECORAINO FILIPPO altezza bretella forum,"0",R,38.091887,13.408968,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Maggio,Lunedi,"2",02/05/2022,11:50:00,VIA PECORAINO FILIPPO intersezione con VIA S.ALBERTO DEGLI ABATI,"1",F,38.095063,13.399217,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Maggio,Lunedi,"2",02/05/2022,20:20:00,VIA MESSINA MARINE intersezione VIA LI GOTTI ETTORE,"1",F,38.096956,13.42087,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Maggio,Martedì,"3",03/05/2022,16:50:00,VIA LAUDICINA ANTONINO intersezione CORSO DEI MILLE,"2",F,38.092545,13.409841,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Maggio,Sabato,"7",07/05/2022,06:30:00,VIA PECORAINO FILIPPO intersezione VIA INGHAM,"0",C,38.095496,13.397758,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Maggio,Martedì,"11",11/05/2022,02:20:00,VIA MESSINA MARINE altezza del civico 447,"1",F,38.099971,13.403144,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Maggio,Sabato,"14",14/05/2022,05:00:00,VIA TESTASECCA IGNAZIO intersezione CORSO DEI MILLE,"0",C,38.094811,13.40325,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Maggio,Sabato,"14",14/05/2022,13:50:00,VIA LI PUMA EPIFANIO altezza del civico 3,"0",C,38.095626,13.403954,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Maggio,Mercoledì,"19",19/05/2022,02:15:00,"VIA MESSINA MARINE intersezione FONDO BAIAMONTE (V SPERONE,71)","1",F,38.10089,13.40024,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Maggio,Martedì,"25",25/05/2022,04:00:00,CORSO DEI MILLE intersezione con VIALE REGIONE SICILIANA S.E.,"2",F,38.085864,13.423795,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Giugno,Mercoledì,"1",01/06/2022,04:20:00,VIA MESSINA MARINE altezza del civico 628,"1",F,38.09229,13.444937,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Giugno,Venerdì,"3",03/06/2022,23:45:00,VIA PECORAINO FILIPPO altezza (spec.) PARCH. FORUM,"1",F,38.090178,13.407734,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Giugno,Domenica,"6",06/06/2022,01:30:00,VIA MESSINA MARINE altezza del civico 613,"1",F,38.097675,13.415402,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Giugno,Lunedi,"6",06/06/2022,17:45:00,CORSO DEI MILLE intersezione con CORTILE ZARCONE,"2",F,38.090609,13.415437,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Giugno,Martedì,"7",07/06/2022,16:30:00,VIA MESSINA MARINE altezza del civico 256,"0",C,38.098576,13.406688,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Giugno,Sabato,"11",11/06/2022,17:45:00,VIA MESSINA MARINE altezza del civico 624,"1",F,38.092435,13.444556,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Giugno,Sabato,"12",12/06/2022,00:05:00,CORSO DEI MILLE intersezione con VIA LAUDICINA ANTONINO,"3",F,38.092544,13.409768,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Giugno,Domenica,"12",12/06/2022,21:30:00,VIA SPERONE pressi n. 114,"0",R,38.099397,13.397175,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Giugno,Domenica,"19",19/06/2022,23:00:00,VIA MESSINA MARINE altezza del civico 725,"2",F,38.096792,13.423847,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Giugno,Domenica,"26",26/06/2022,06:45:00,VIA POMARA nr. 28,"1",F,38.085444,13.433463,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Giugno,Lunedi,"27",27/06/2022,02:30:00,VIA MESSINA MARINE altezza 411,"0",C,38.102325,13.396083,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Giugno,Giovedì,"30",30/06/2022,22:40:00,VIA PECORI GIRALDI GUGLIELMO M intersezione con VIALE XXVII MAGGIO,"0",C,38.095776,13.403792,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Luglio,Sabato,"3",03/07/2022,03:10:00,VIA INGHAM altezza (inters.) VIA PECORAINO FILIPPO,"0",C,38.09548,13.397738,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Luglio,Lunedi,"4",04/07/2022,01:15:00,VIA PECORAINO FILIPPO pressi INGHAM,"0",C,38.095486,13.397772,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Luglio,Mercoledì,"6",06/07/2022,06:50:00,VIA MESSINA MARINE altezza (spec.) P.ZZA SPERONE,"1",F,38.098749,13.405921,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Luglio,Mercoledì,"6",06/07/2022,11:00:00,VIA PECORI GIRALDI GUGLIELMO M intersezione con VIALE XXVII MAGGIO,"0",C,38.095765,13.40378,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Luglio,Mercoledì,"13",13/07/2022,11:15:00,VIA MESSINA MARINE nr. 813,"1",F,38.095014,13.433164,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Luglio,Mercoledì,"13",13/07/2022,18:30:00,CORSO DEI MILLE intersezione con VIA S.ALBERTO DEGLI ABATI,"1",F,38.096087,13.399522,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Luglio,Giovedì,"14",14/07/2022,17:15:00,VIA BACILE GIOVANNI MONS. intersezione con VIA PECORI GIRALDI GUGLIELMO M,"1",F,38.097108,13.400015,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Luglio,Venerdì,"16",16/07/2022,03:45:00,VIA PECORAINO FILIPPO altezza (inters.) VIA INGHAM,"0",C,38.095443,13.397803,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Luglio,Domenica,"17",17/07/2022,03:00:00,VIA MESSINA MARINE intersezione con VIA LAUDICINA ANTONINO,"3",F,38.097718,13.413147,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Luglio,Giovedì,"21",21/07/2022,03:00:00,VIA PECORAINO FILIPPO intersezione VIA INGHAM,"0",C,38.095458,13.397677,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Luglio,Giovedì,"21",21/07/2022,18:40:00,VIA GALLETTI nr. 293,"1",F,38.087359,13.433031,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Luglio,Venerdì,"22",22/07/2022,18:25:00,VIA MESSINA MARINE nr. 628,"1",F,38.092295,13.444937,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Luglio,Sabato,"23",23/07/2022,22:15:00,VIA MESSINA MARINE altezza del civico 627,"1",F,38.097613,13.41598,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Luglio,Domenica,"24",24/07/2022,22:45:00,VIA PECORAINO FILIPPO intersezione con VIA S.ALBERTO DEGLI ABATI,"0",R,38.095107,13.399191,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Luglio,Venerdì,"30",30/07/2022,01:30:00,VIA PECORAINO FILIPPO in prossimità di via S. CORLEONE,"1",F,38.087984,13.406307,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Luglio,Sabato,"30",30/07/2022,19:40:00,VIA MESSINA MARINE altezza del civico 648,"1",F,38.089077,13.451019,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Agosto,Lunedi,"2",02/08/2022,07:10:00,VIA MESSINA MARINE intersezione VIA ALBRICCI ALBERIGO GEN.,"0",C,38.102493,13.395639,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Agosto,Venerdì,"5",05/08/2022,03:15:00,VIA MESSINA MARINE altezza VILLA CELSA,"1",F,38.095421,13.432134,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Agosto,Venerdì,"12",12/08/2022,19:30:00,VIA MATTEI ENRICO intersezione VIA DUCROT VITTORIO,"2",F,38.092689,13.398304,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Agosto,Venerdì,"26",26/08/2022,13:15:00,VIA MESSINA MONTAGNE altezza SUPERMARKET,"0",C,38.08248,13.43184,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Agosto,Domenica,"28",28/08/2022,21:00:00,CORSO DEI MILLE altezza del civico 1298,"1",F,38.09326,13.407236,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Agosto,Lunedi,"29",29/08/2022,17:55:00,VIA MESSINA MARINE altezza del civico 821,"0",C,38.093163,13.438539,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Settembre,Venerdì,"2",02/09/2022,15:15:00,VIA PECORAINO FILIPPO altezza parch. forum,"1",F,38.09146,13.409477,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Settembre,Domenica,"4",04/09/2022,12:30:00,VIA PECORAINO FILIPPO altezza FORUM,"1",F,38.090891,13.411456,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Settembre,Martedì,"6",06/09/2022,06:00:00,VIA LAUDICINA ANTONINO intersezione con CORSO DEI MILLE,"2",F,38.092537,13.409818,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Settembre,Venerdì,"10",10/09/2022,04:15:00,VIA GIAFAR EMIRO intersezione con PIAZZA TORRELUNGA,"1",F,38.098792,13.391708,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Settembre,Sabato,"10",10/09/2022,13:15:00,VIALE XXVII MAGGIO intersezione con VIALE DI VITTORIO GIUSEPPE,"1",F,38.096983,13.404498,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Settembre,Martedì,"13",13/09/2022,03:15:00,VIA MESSINA MARINE nr. 429,"3",F,38.101782,13.397679,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Settembre,Martedì,"13",13/09/2022,18:20:00,CORSO DEI MILLE nr. 1085,"2",F,38.093949,13.405012,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Settembre,Martedì,"13",13/09/2022,22:00:00,CORSO DEI MILLE intersezione VIA LAUDICINA ANTONINO,"0",C,38.092548,13.409843,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Settembre,Venerdì,"16",16/09/2022,15:30:00,VIA MESSINA MARINE altezza del civico 449,"1",F,38.099939,13.403278,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Settembre,Venerdì,"16",16/09/2022,20:30:00,VIA MESSINA MARINE nr. 449/d,"2",F,38.099901,13.403362,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Settembre,Sabato,"17",17/09/2022,17:55:00,VIA MESSINA MARINE altezza del civico 683,"0",C,38.097509,13.417264,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Settembre,Sabato,"17",17/09/2022,23:30:00,VIA SPERONE altezza del civico 10,"0",C,38.099185,13.394166,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Settembre,Martedì,"20",20/09/2022,14:20:00,CORSO DEI MILLE altezza 1321,"2",F,38.091193,13.41339,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Settembre,Martedì,"21",21/09/2022,03:00:00,VIA GALLETTI altezza del civico 257/B,"0",C,38.09061,13.432263,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Settembre,Giovedì,"22",22/09/2022,21:00:00,VIA MESSINA MARINE nr. 162,"2",F,38.096795,13.426524,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Settembre,Giovedì,"29",29/09/2022,12:10:00,VIA BACILE GIOVANNI MONS. intersezione con CORSO DEI MILLE,"1",F,38.088537,13.405027,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Settembre,Giovedì,"29",29/09/2022,13:10:00,VIA FERRUZZA ENRICO intersezione con VIA CORLEONE SALVATORE,"1",F,38.088537,13.405027,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Ottobre,Sabato,"1",01/10/2022,06:00:00,VIA GALLETTI altezza CIV. 161,"1",F,38.094376,13.429988,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Ottobre,Martedì,"5",05/10/2022,02:00:00,VIA GALLETTI altezza del civico 279,"0",C,38.087658,13.432969,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Ottobre,Mercoledì,"5",05/10/2022,08:45:00,VIA GALLETTI altezza del civico 171/B,"0",C,38.094053,13.430142,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Ottobre,Sabato,"8",08/10/2022,09:15:00,VIA MESSINA MARINE pressi civ.811/b,"1",F,38.095263,13.432542,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Ottobre,Sabato,"15",15/10/2022,17:10:00,VIA FAVIER PROSPERO intersezione VIA CORLEONE SALVATORE,"1",F,38.095493,13.38998,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Ottobre,Mercoledì,"19",19/10/2022,07:10:00,VIA GALLETTI intersezione con VIA MESSINA MARINE,"0",C,38.096434,13.428448,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Ottobre,Mercoledì,"19",19/10/2022,10:40:00,VIA SPERONE nr. 4,"1",F,38.099101,13.393396,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Ottobre,Lunedi,"24",24/10/2022,17:15:00,VIA PECORAINO FILIPPO intersezione VIA PECORAINO FILIPPO,"2",F,38.09394,13.403035,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Ottobre,Lunedi,"25",25/10/2022,00:10:00,VIA PECORAINO FILIPPO intersezione VIA CORSELLI,"2",F,38.095706,13.397205,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Ottobre,Martedì,"25",25/10/2022,12:00:00,CORSO DEI MILLE nr. 829,"1",F,38.098631,13.392191,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Ottobre,Mercoledì,"26",26/10/2022,23:40:00,VIA PECORAINO FILIPPO intersezione VIA S.ALBERTO DEGLI ABATI,"1",F,38.095061,13.399217,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Ottobre,Venerdì,"28",28/10/2022,15:25:00,CORSO DEI MILLE altezza del civico 1317,"0",R,38.091837,13.411859,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Novembre,Mercoledì,"3",03/11/2022,04:00:00,VIA MESSINA MARINE nr. 421,"0",C,38.102037,13.396872,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Novembre,Venerdì,"4",04/11/2022,23:00:00,VIA MESSINA MARINE di fronte al civico 821,"0",C,38.093507,13.438614,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Novembre,Sabato,"5",05/11/2022,13:15:00,CORSO DEI MILLE intersezione VIA CORSELLI RODOLFO GEN.,"1",F,38.096478,13.397648,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Novembre,Martedì,"15",15/11/2022,15:39:00,VIA LAUDICINA ANTONINO intersezione con VIALE DI VITTORIO GIUSEPPE,"2",F,38.094581,13.41126,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Novembre,Venerdì,"18",18/11/2022,23:00:00,VIA MESSINA MARINE altezza del civico 459,"2",F,38.098459,13.407594,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Novembre,Sabato,"19",19/11/2022,18:30:00,VIA SACCO E VANZETTI pressi civ.40,"1",F,38.097683,13.406665,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Novembre,Mercoledì,"23",23/11/2022,18:20:00,VIA PECORAINO FILIPPO altezza del civico 60,"1",F,38.093669,13.403845,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Novembre,Giovedì,"24",24/11/2022,03:00:00,VIA MESSINA MARINE altezza del civico 493,"3",F,38.098254,13.409599,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Novembre,Venerdì,"26",26/11/2022,00:01:00,CORSO DEI MILLE di fronte al civico 921/Z,"0",C,38.096501,13.397544,si,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Novembre,Domenica,"27",27/11/2022,02:50:00,VIA GALLETTI intersezione VIA MESSINA MARINE,"0",C,38.09645,13.428428,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Novembre,Mercoledì,"30",30/11/2022,15:00:00,VIA BACILE GIOVANNI MONS. intersezione CORSO DEI MILLE,"1",F,38.096103,13.399536,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Dicembre,Sabato,"3",03/12/2022,14:14:00,VIA PECORAINO FILIPPO altezza del civico 16,"1",F,38.096766,13.393872,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Dicembre,Domenica,"4",04/12/2022,05:30:00,VIA GALLETTI altezza 273,"0",C,38.089144,13.432648,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Dicembre,Lunedi,"5",05/12/2022,09:00:00,VIA SPERONE di fronte al civico 342,"0",C,38.098811,13.403722,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
Dicembre,Lunedi,"5",05/12/2022,11:20:00,VIA GIAFAR EMIRO altezza del civico df 65,"1",F,38.095975,13.3894,,"79","7",Roccella Acqua dei Corsari,Settecannoli,II,"11"
