Data;Ora;Luogo;Feriti;;Latitudine;Longitudine
07/08/2021;19:40;VIA MESSINA MARINE altezza (inters.) VIA DIAZ ARMANDO M.LLO;2;F;38,102751;13,394926
07/08/2021;20:40;VIA CASTELLANA altezza del civico 230;1;F;38,125575;13,292483
07/08/2021;21:30;VIA TORRE DI MONDELLO altezza del civico 10;0;C;38,206646;13,325423
07/08/2021;22:30;VIA VAL DI MAZARA intersezione con VIA TRINACRIA;2;F;38,149166;13,338084
08/08/2021;03:10;CORSO DEI MILLE pressi 553;1;F;38,101111;13,382513
08/08/2021;04:10;VIA LANZA DI SCALEA GIUSEPPE altezza civico 2;2;F;38,178924;13,307791
08/08/2021;05:30;FORO UMBERTO I intersezione VIA LINCOLN;2;F;38,115189;13,376132
08/08/2021;05:45;VIA MESSINA MARINE altezza del civico 604;2;F;38,093199;13,440479
08/08/2021;22:00;VIADOTTO PERRIER CARLO intersezione VIA AZOTI NICOLO';1;F;38,087318;13,365976
08/08/2021;22:15;VIALE GIULIANO BORIS intersezione VIA PRINCIPE DI PATERNO';1;F;38,140223;13,342002
08/08/2021;22:50;VIA MESSINA MARINE in prossimit? di VIA BEN GIOBAIR;1;F;38,103247;13,393495
08/08/2021;22:50;FORO UMBERTO I altezza del civico 7;1;F;38,118284;13,37247
09/08/2021;01:30;VIALE DI VITTORIO GIUSEPPE altezza (spec.) P.GGIO PETRINA;0;C;38,096134;13,407025
09/08/2021;09:30;VIA GIORDANO UMBERTO altezza del civico 14;0;C;38,133723;13,339733
09/08/2021;11:40;VIA DELLA LIBERTA' intersezione VIA D'ANNUNZIO GABRIELE;1;F;38,138801;13,346485
09/08/2021;12:00;VIA CAVOUR CAMILLO altezza del civico 118;1;F;38,121287;13,358135
09/08/2021;13:00;VIA STABILE MARIANO intersezione VIA VILLAERMOSA;1;F;38,123417;13,358856
09/08/2021;16:00;VIA MERCANTINI LUIGI intersezione VIA SAURO NAZARIO;0;C;38,122912;13,332075
09/08/2021;18:06;VIA PALINURO di fronte al civico 55;0;C;38,204003;13,323301
09/08/2021;18:30;VIA BRUNELLESCHI FILIPPO intersezione VIA CAMMARANO GIUSEPPE;1;F;38,135688;13,313538
09/08/2021;19:45;VIA PARLATORE FILIPPO altezza del civico 52;2;F;38,125152;13,343583
09/08/2021;21:18;VIA NEBRODI(DEI) intersezione VIA DELLE MADONIE;1;F;38,146885;13,331167
09/08/2021;21:20;CORSO DEI MILLE altezza del civico 555;1;F;38,101031;13,382724
09/08/2021;21:30;VIA GIAFAR EMIRO altezza ponte;1;F;38,08978;13,384279
10/08/2021;02:17;VIA DIAZ ARMANDO M.LLO intersezione con VIA PORTELLA DELLA GINESTRA;1;F;38,100363;13,392985
10/08/2021;06:55;VIALE CAMPANIA nr. 33;1;F;38,145708;13,338733
10/08/2021;09:05;VIA GARGALLO TOMMASO altezza del civico 39;1;F;38,138488;13,348728
10/08/2021;11:00;VIA ORETO intersezione VIA BUONRIPOSO;1;F;38,099245;13,372206
10/08/2021;12:00;PIAZZA BARTOLOMEO DA MESSINA di fronte al civico 2;0;C;38,137949;13,364196
10/08/2021;13:15;VIALE PRINCIPE DI SCALEA altezza del civico 60;1;F;38,204645;13,324143
10/08/2021;15:40;VIA LANZA DI SCALEA GIUSEPPE di fronte ENI;0;C;38,184949;13,302542
10/08/2021;22:05;PIAZZA TURBA EUCLIDE GEN. altezza DISTRIBUTORE IP;1;F;38,100872;13,338426
11/08/2021;07:35;VIALE ERCOLE altezza (spec.) case rocca;1;F;38,157131;13,344487
11/08/2021;09:30;VIA BRUNELLESCHI FILIPPO intersezione VIA SCAGLIONE PIETRO;0;R;38,139889;13,313794
11/08/2021;10:20;VIA ORETO altezza del civico 444;0;C;38,095991;13,374374
11/08/2021;16:50;CORSO CALATAFIMI intersezione VIA PINDEMONTE;2;F;38,107289;13,340639
11/08/2021;17:55;VIA CAMPOLO GIOVANNI intersezione LARGO MINEO MARIO;2;F;38,129021;13,336914
11/08/2021;18:50;VIA PARISIO CATALDO intersezione VIA DE LIGNAMINE FILIPPO;0;C;38,125333;13,335677
11/08/2021;19:30;VIA CENTURIPE intersezione VIA ACIREALE;2;F;38,130881;13,301134
11/08/2021;22:10;VIA BONTA' altezza del civico 22;0;C;38,127385;13,358041
12/08/2021;04:10;VIALE DELLE ALPI altezza del civico 28;0;C;38,140746;13,335504
12/08/2021;11:00;VIA MAJALI GIULIANO altezza (spec.) porta s.agata;1;F;38,109621;13,361508
12/08/2021;17:40;VIA LANZA DI SCALEA GIUSEPPE altezza del civico 1044;1;F;38,17392;13,311273
12/08/2021;22:50;VIA ROMA intersezione VIA VALVERDE;1;F;38,120213;13,361879
12/08/2021;23:00;VIA DI STEFANO altezza (spec.) Ponte snc;2;F;38,123229;13,355789
13/08/2021;03:00;VIA TRABUCCO altezza del civico 72;0;C;38,147528;13,315513
13/08/2021;09:50;VIALE PRINCIPE DI SCALEA altezza del civico 49;1;F;38,199678;13,327122
13/08/2021;11:00;VIALE PRINCIPE DI SCALEA altezza del civico 38;0;C;38,201267;13,325615
13/08/2021;12:00;VIALE LEONARDO DA VINCI altezza del civico 392;1;F;38,126746;13,315773
13/08/2021;13:30;VIALE PRINCIPE DI SCALEA altezza del civico 36 l;0;C;38,200066;13,326705
13/08/2021;16:40;VIALE COLONIA MARINA intersezione VIALE PRINCIPESSA MAFALDA;1;F;38,194046;13,335226
14/08/2021;03:30;VIA MESSINA MARINE altezza del civico 425;2;F;38,102001;13,396919
14/08/2021;05:30;VIA EGERIA altezza del civico 33;0;C;38,1787624;13,314293
14/08/2021;06:00;VIA TRAVAGLIA GIOVANNI altezza del civico 21;0;C;38,099075;13,367936
14/08/2021;15:00;VIA LODATO GAETANO in prossimit? di Via C. Lazzaro;0;C;38,106215;13,357095
15/08/2021;04:30;VIA IMERA intersezione con VIA LASCARIS COSTANTINO;8;F;38,117023;13,348842
15/08/2021;10:30;VIA PARTANNA MONDELLO altezza del civico 100;1;F;38,196047;13,308176
15/08/2021;13:00;VIALE NICOLETTI ROSARIO altezza dello;1;F;38,191641;13,28995
15/08/2021;16:10;VIA DE GOBBIS FRANCESCO intersezione VIA BIANCHINI LUDOVICO;0;C;38,178724;13,309438
15/08/2021;16:50;VIALE STRASBURGO di fronte al civico 114;1;F;38,152384;13,3305
16/08/2021;03:10;VIALE REGIONE SICILIANA S.E. altezza del civico 722;0;C;38,097728;13,334429
16/08/2021;12:40;VIA DELLA LIBERTA' intersezione VIA DI GIORGIO ANTONINO GEN.;0;C;38,14387;13,343243
16/08/2021;15:00;VIALE MARGHERITA DI SAVOIA intersezione con VIALE VENERE;1;F;38,190572;13,332725
16/08/2021;16:00;VIA IMERA intersezione con VIA LASCARIS COSTANTINO;0;C;38,117025;13,348848
16/08/2021;16:10;VIA CARUSO GIOVAN BATTISTA altezza del civico 44;0;C;38,123513;13,345129
16/08/2021;18:15;VIALE PRINCIPE DI SCALEA altezza del civico 18;1;F;38,19718;13,330332
16/08/2021;21:30;VIALE REGIONE SICILIANA S.E. di fronte via S.M.di Ges?;0;C;38,08994;13,374781
17/08/2021;01:25;VIA ROMA intersezione con VIA STABILE MARIANO;2;F;38,123726;13,359625
17/08/2021;05:00;CORSO ALBERTO AMEDEO altezza del civico 126;1;F;38,116429;13,35079
17/08/2021;08:10;VIA HOLM ADOLFO altezza (inters.) VIALE LEONARDO DA VINCI;0;C;38,128844;13,330754
17/08/2021;08:20;VIA HOLM ADOLFO altezza del civico 3;1;F;38,124968;13,332185
17/08/2021;13:05;VIALE ORFEO intersezione VIA DEI TIGLI;0;C;38,192543;13,335668
17/08/2021;15:15;VIALE REGIONE SICILIANA S.E. altezza del civico 5009;0;M;38,090344;13,382248
17/08/2021;19:55;VIA APOLLO intersezione con VIA CATALANO;0;C;38,19795;13,314266
17/08/2021;22:30;VIA ABRUZZI altezza del civico 69;1;F;38,14757;13,332328
18/08/2021;21:50;VIA CILEA FRANCESCO intersezione con VIA ZANDONAI RICCARDO;1;F;38,133573;13,338352
19/08/2021;02:15;VIA MARCONI GUGLIELMO intersezione con VIA SAMMARTINO;1;F;38,125407;13,349678
19/08/2021;11:00;VIA NOCE altezza del civico 26;2;F;38,120333;13,337972
19/08/2021;19:15;VIALE DE MAURO MAURO altezza (spec.) garden house;2;F;38,128999;13,302879
19/08/2021;23:50;CORSO CALATAFIMI altezza del civico 896;1;F;38,097216;13,315859
20/08/2021;07:40;VIALE REGIONE SICILIANA S.E. intersezione con VIA ORETO;1;F;38,091118;13,377297
20/08/2021;08:50;VIA LISZT FRANZ intersezione con VIA PRINCIPE DI PATERNO';3;F;38,137616;13,335682
20/08/2021;11:40;VIA MESSINA MARINE altezza del civico 180;0;C;38,101711;13,398055
20/08/2021;16:45;VIA CIACULLI altezza del civico 26A;1;F;38,083074;13,396248
20/08/2021;18:45;VIA PARROCCHIA DEI TARTARI altezza del civico 60;0;C;38,112306;13,364112
20/08/2021;22:30;VIA MARINUZZI ANTONIO intersezione VIA BERGAMO;1;F;38,103195;13,366851
21/08/2021;08:50;VIALE REGIONE SICILIANA S.E. carreggiata centrale dir TP r.oreto;2;F;38,090399;13,375382
21/08/2021;11:30;VIA CASTELLANA altezza del civico 195;1;F;38,12583;13,304171
21/08/2021;11:50;VIALE REGIONE SICILIANA N.O. di fronte regalandia;1;F;38,107782;13,329975
21/08/2021;15:35;VIA TERRASANTA intersezione VIA COSTANTINO DOMENICO;1;F;38,131274;13,344022
21/08/2021;16:30;CORSO DEI MILLE intersezione con VIA CORSELLI RODOLFO GEN.;1;F;38,096474;13,397649
21/08/2021;20:00;VIALE GIULIANO BORIS altezza del civico 3;0;C;38,139231;13,342702
21/08/2021;22:15;VIA DANTE altezza (inters.) VIA RE FEDERICO;2;F;38,122795;13,34672
22/08/2021;10:15;VIA CASTELLANA pressi INGRESSO TRAM;1;F;38,125729;13,299875
22/08/2021;15:00;VIA LASCARIS COSTANTINO intersezione con VIA POLO MARCO;2;F;38,116834;13,347747
22/08/2021;15:10;VIA NEBRODI(DEI) intersezione VIA DELLE MADONIE;0;C;38,14689;13,33117
22/08/2021;19:45;VIALE REGIONE SICILIANA N.O. altezza sott. t .natale;2;F;38,186423;13,286746
23/08/2021;07:25;VIA GULI' SIMONE COM. altezza del civico 33;1;F;38,139691;13,367744
23/08/2021;11:45;LARGO CASTELTERMINI intersezione con VIALE CALTAGIRONE;1;F;38,130041;13,302488
23/08/2021;12:30;VIA MONTEPELLEGRINO nr. 91;1;F;38,138022;13,358489
23/08/2021;14:00;VIA PISACANE CARLO altezza del civico 21;1;F;38,1087;13,36225
23/08/2021;15:50;VIA ROMA altezza (inters.) VIA STABILE MARIANO;1;F;38,12372;13,359632
23/08/2021;16:20;VIA XX SETTEMBRE intersezione con VIA CATANIA;0;C;38,12866;13,35134
23/08/2021;17:10;VIALE PRINCIPE DI SCALEA intersezione VIA MONDELLO;1;F;38,206024;13,323953
23/08/2021;19:00;PIAZZA VERDI GIUSEPPE altezza (spec.) -;0;C;38,120692;13,357086
23/08/2021;20:15;VIA TOSELLI PIETRO MAGG. intersezione con VIA ALESSI GIUSEPPE;1;F;38,140183;13,349934
24/08/2021;02:50;VIALE PRINCIPE DI SCALEA intersezione VIA AZALEA;1;F;38,197802;13,330637
24/08/2021;11:45;VIA DELL'ARTIGLIERE intersezione PIAZZA LEONI;1;F;38,14709;13,343762
24/08/2021;12:13;VIA ROMA intersezione VIA DIVISI;1;F;38,1132;13,365293
24/08/2021;15:45;VIALE MICHELANGELO altezza (spec.) PONTE LAZIO;0;C;38,139668;13,330603
24/08/2021;17:25;VIALE STRASBURGO altezza del civico 102;1;F;38,151911;13,330965
25/08/2021;00:15;PIAZZA TUMMINELLO VINCENZO intersezione con VIA TIRO A SEGNO;1;F;38,112793;13,377654
25/08/2021;02:40;VIA S.CIRO altezza del civico 94;0;C;38,093074;13,383204
25/08/2021;05:15;VIA PLAUTO altezza del civico 30;0;C;38,19951;13,26957
25/08/2021;06:40;VIA LA MALFA UGO altezza del civico 86;1;F;38,162521;13,314105
25/08/2021;12:00;VIA MESSINA MARINE altezza del civico 316;1;F;38,09826;13,409679
25/08/2021;15:50;VIA ALOI altezza del civico 54;0;C;38,075302;13,35549
25/08/2021;16:00;PIAZZA GIULIO CESARE intersezione con VIA PALMERI NICCOLO';0;C;38,110439;13,367393
25/08/2021;16:45;VIA GRAVINA AMMIRAGLIO altezza (inters.) VIA AMARI MICHELE;2;F;38,125349;13,359425
25/08/2021;17:20;VIA PRINCIPE DI PATERNO' intersezione con VIA LISZT FRANZ;0;C;38,137604;13,335652
25/08/2021;18:30;VIALE REGIONE SICILIANA N.O. pressi svincolo Basile;1;F;38,094652;13,337597
26/08/2021;01:00;VIALE PERTINI SANDRO intersezione VIA PESCIA;0;C;38,175504;13,322833
26/08/2021;02:30;VIA D'OSSUNA intersezione VIA IMERA;0;C;38,115373;13,349466
26/08/2021;08:13;FORO UMBERTO I altezza PORTA FELICE;0;M;38,119718;13,371422
26/08/2021;09:00;VIA BASILE ERNESTO di fronte al civico 206;1;F;38,098431;13,346367
26/08/2021;09:00;VIA BORRELLI ALFONSO altezza del civico 5;1;F;38,130572;13,353871
26/08/2021;10:00;VIA BASILE ERNESTO di fronte al civico 206;0;C;38,098431;13,346367
26/08/2021;10:10;VIA MAJALI GIULIANO altezza (inters.) PIAZZA S.FRANCESCO SAVERIO;1;F;38,109101;13,35907
26/08/2021;12:00;VIA LASCARIS COSTANTINO intersezione con VIA POLO MARCO;1;F;38,116835;13,347728
26/08/2021;13:30;VIA IMERA intersezione con VIA LASCARIS COSTANTINO;2;F;38,098836;13,391738
26/08/2021;16:00;VIA BRIGATA AOSTA intersezione con VIA GIOVANNI DA VERRAZZANO;1;F;38,135712;13,361352
26/08/2021;21:45;VIALE PIAZZA ARMERINA nr. 35;1;F;38,130032;13,296993
27/08/2021;05:20;PIAZZA GIULIO CESARE di fronte via Maurolico;0;C;38,110039;13,36562
27/08/2021;07:48;VIA LASCARIS COSTANTINO intersezione con VIA IMERA;1;F;38,117028;13,348847
27/08/2021;08:30;VIA PECORAINO FILIPPO altezza FAVIER;1;F;38,096966;13,392481
27/08/2021;10:50;VIALE MICHELANGELO di fronte sant. cruillas;1;F;38,139231;13,328718
27/08/2021;11:10;VIA CRISPI FRANCESCO intersezione VIA GRAVINA AMMIRAGLIO;2;F;38,126636;13,362638
27/08/2021;12:00;VIA RUGGERI LEONARDO intersezione con VIA DE GROSSIS CARLO;1;F;38,125547;13,318301
27/08/2021;14:00;VIALE REGIONE SICILIANA N.O. altezza del civico 3350;0;C;38,133825;13,330183
27/08/2021;14:45;VIA DELLA LIBERTA' intersezione con VIA ARCHIMEDE;2;F;38,128213;13,353398
27/08/2021;15:30;VIA MATER DOLOROSA intersezione VIALE MARGHERITA DI SAVOIA;1;F;38,176248;13,336177
27/08/2021;16:15;VIA MESSINA MARINE nr. 100;1;F;38,106345;13,386036
27/08/2021;18:00;VIALE REGIONE SICILIANA N.O. altezza CENTRO MEGA;0;C;38,154417;13,319674
27/08/2021;19:00;VIA DELLO SPEZIO altezza A;0;C;38,125709;13,358081
28/08/2021;01:15;VIA CAVOUR CAMILLO altezza del civico 2;1;F;38,122519;13,363222
28/08/2021;03:00;CORSO CALATAFIMI nr. 793;0;C;38,10173;13,327016
28/08/2021;09:30;VIALE REGIONE SICILIANA S.E. altezza del civico 431;1;F;38,099438;13,33207
28/08/2021;09:40;CORSO DEI MILLE carr. centrale altezza n? 230;2;F;38,108426;13,371116
28/08/2021;10:30;VIALE AIACE intersezione con VIA PARTANNA MONDELLO;1;F;38,1896;13,298706
28/08/2021;15:15;CORSO CALATAFIMI intersezione con VIA CHINNICI DOMENICO GEN.;0;C;38,09961;13,321778
28/08/2021;17:15;VIA CUSMANO GIACOMO intersezione VIA CATANIA;1;F;38,126794;13,346755
29/08/2021;02:00;VIA ARCHIMEDE intersezione con VIA XIMENES ETTORE;0;C;38,129864;13,357677
29/08/2021;03:10;VIA MESSINA MARINE altezza (inters.) VIA DIAZ ARMANDO M.LLO;2;F;38,102746;13,394926
29/08/2021;15:30;VIA MARCONI GUGLIELMO intersezione VIA PRINCIPE DI VILLAFRANCA;0;C;38,126028;13,351376
29/08/2021;19:45;VIA CUSMANO GIACOMO intersezione VIA MARCONI GUGLIELMO;0;C;38,12474;13,347941
29/08/2021;21:12;VIA CALA altezza PIAZZA FONDERIA;0;C;38,119094;13,366867
30/08/2021;01:00;VIA LASCARIS COSTANTINO intersezione con VIA IMERA;2;F;38,117032;13,34884
30/08/2021;03:50;VIALE DIANA altezza cinofili;1;R;38,166486;13,339364
30/08/2021;15:00;FORO UMBERTO I pressi 7;2;F;38,118283;13,372447
30/08/2021;18:15;VIA DEI CANTIERI intersezione VIA PASQUALINO FRANCESCO;1;F;38,137437;13,364654
30/08/2021;18:20;VIA SERRADIFALCO altezza del civico 16;3;F;38,121891;13,340365
31/08/2021;07:50;VIA LINCOLN intersezione CORSO DEI MILLE;0;C;38,111525;13,368332
31/08/2021;11:30;VIA LEOPARDI GIACOMO intersezione con VIA PIPITONE FEDERICO GIUSEPPE;1;F;38,135715;13,344974
31/08/2021;12:50;VIA MURA DI PORTA MONTALTO intersezione VIA DEI BENEDETTINI;1;F;38,108517;13,35584
31/08/2021;13:40;VIA PEREZ FRANCESCO PAOLO intersezione con VIA MENDOLA;1;F;38,105813;13,366615
31/08/2021;14:15;VIA MONTEPELLEGRINO di fronte al civico 119;2;F;38,138783;13,358401
31/08/2021;16:00;VIA MAQUEDA nr. 42;0;M;38,111345;13,364278
31/08/2021;19:30;VIA MALASPINA altezza (inters.) VIA CANTIERE FINOCCHIARO;1;F;38,125616;13,345796
31/08/2021;22:30;VIA MORTILLARO VINCENZO intersezione con VIA MARINUZZI ANTONIO;0;C;38,104423;13,36604
01/09/2021;02:40;VIA SAMMARTINO intersezione con VIA MARCONI GUGLIELMO;1;F;38,125413;13,349638
01/09/2021;05:10;CORSO TUKORY altezza (inters.) VIA MAGG. PERNI FRANCESCO;0;C;38,108785;13,360759
01/09/2021;06:10;VIA DANTE intersezione con VIA PARLATORE FILIPPO;1;F;38,122276;13,344612
01/09/2021;07:05;VIALE PERTINI SANDRO intersezione con VIA PATTI;1;F;38,174894;13,31587
01/09/2021;10:50;VIALE REGIONE SICILIANA N.O. altezza (spec.) scobar;1;F;38,126673;13,329771
01/09/2021;11:00;VIALE REGIONE SICILIANA altezza del civico 115;1;F;38,104339;13,33027
01/09/2021;12:00;VIA CIRINCIONE GIUSEPPE altezza del civico 2;1;F;38,099618;13,385736
01/09/2021;12:08;PIAZZA MARINA altezza del civico 47;0;C;38,117039;13,369368
01/09/2021;12:40;PIAZZA VERDI GIUSEPPE altezza del civico 53;0;C;38,120402;13,356568
01/09/2021;13:50;VIALE GALATEA altezza del civico 40;1;F;38,20033;13,322305
01/09/2021;16:00;VIA MARINAI ALLIATA intersezione VIA LAZZARINI ANSELMO;0;C;38,181484;13,332666
01/09/2021;17:45;VIALE ERCOLE altezza fontana ercole;1;F;38,169151;13,337183
01/09/2021;18:15;VIA SETTIMO RUGGERO altezza del civico 90;0;C;38,124239;13,355916
01/09/2021;19:30;VIA MANIN intersezione con VIA RAFFAELE GIOVANNI;1;F;38,130834;13,355404
01/09/2021;23:45;VIALE DEL FANTE di fronte al civico 4;0;C;38,147225;13,343748
02/09/2021;12:55;CORSO DEI MILLE altezza del civico 69;1;F;38,110965;13,368814
02/09/2021;13:40;VIA MESSINA MARINE di fronte al civico 531/b;0;C;38,098052;13,411296
02/09/2021;18:20;VIA PALUMBO GIOVAN BATTISTA intersezione con PIAZZA BOLOGNI;1;F;38,112176;13,308195
02/09/2021;18:25;VIALE VENERE di fronte Pizzichella;2;F;32,189003;13,323308
02/09/2021;18:57;VIA GRECA CARLO intersezione VIA VILLAGRAZIA;2;F;38,097506;13,367537
02/09/2021;20:45;VIA DELLA LIBERTA' intersezione con VIA DI BLASI FRANCESCO PAOLO;1;F;38,139986;13,345724
03/09/2021;06:15;VIA DELLA FAVORITA altezza (inters.) VIA LUTHER KING MARTIN;1;F;38,147606;13,354561
03/09/2021;06:15;FORO UMBERTO I altezza (inters.) PORTA FELICE;0;C;38,119704;13,371415
03/09/2021;09:00;PIAZZA S.FRANCESCO DI PAOLA altezza del civico 38;0;C;38,121476;13,352949
03/09/2021;09:30;PIAZZA PERANNI DOMENICO s.n.c.;0;C;38,114797;13,351934
03/09/2021;11:15;VIA CORSELLI RODOLFO GEN. intersezione con CORSO DEI MILLE;1;F;38,09647;13,397635
03/09/2021;16:40;CIRCONVALLAZIONE DI MONREALE altezza (spec.) PANIF. TERMINI;0;C;38,085869;13,301127
03/09/2021;23:00;VIA TASSO TORQUATO intersezione VIA RAPISARDI MARIO;2;F;38,135635;13,347378
04/09/2021;01:30;PIAZZA STAZIONE S.LORENZO intersezione con VIA STAZIONE S.LORENZO;0;C;38,163468;13,316414
04/09/2021;04:00;VIA DANTE intersezione VIA SERRADIFALCO;0;C;38,121314;13,340581
04/09/2021;06:30;VIA LEOPARDI GIACOMO altezza del civico 6;0;C;38,133861;13,346093
04/09/2021;07:00;VIA SCIUTI GIUSEPPE altezza del civico 198;0;C;38,140703;13,338124
04/09/2021;08:00;VIA MOLARA altezza del civico 149;1;F;38,086955;13,315727
04/09/2021;08:30;VIA IANDOLINO LORENZO intersezione VIA CASTELFORTE;0;C;38,197055;13,31394
04/09/2021;09:00;VIA CORDOVA FILIPPO altezza del civico 16;0;C;38,142146;13,348873
04/09/2021;11:00;VIA CORDOVA FILIPPO intersezione VIA TOSELLI PIETRO MAGG.;0;C;38,142092;13,348675
04/09/2021;14:20;VIALE ERCOLE altezza (spec.) curva dir.leoni;0;C;38,150315;13,34866
04/09/2021;15:00;VIA GRAVINA BENEDETTO nr. 18;0;C;38,127206;13,361278
04/09/2021;19:20;VIALE REGIONE SICILIANA N.O. carr. laterale dir. TP - 237;1;F;38,105659;13,330397
04/09/2021;20:30;VIA ROMA intersezione VIA SEMINARIO ITALO ALBANESE;2;F;38,120727;13,361638
04/09/2021;23:50;VIA CATANIA intersezione con VIA CUSMANO GIACOMO;1;F;38,126801;13,346775
05/09/2021;00:15;VIALE REGIONE SICILIANA S.E. in prossimit? di E. BASILE;1;F;38,09401;13,339277
05/09/2021;01:20;VIA NEBRODI(DEI) intersezione con VIA BELGIO;7;F;38,150369;13,329016
05/09/2021;05:50;VIALE PRINCIPE DI SCALEA intersezione VIALE DELLE ROSE;1;F;38,200483;13,326401
05/09/2021;10:30;VIA LI BASSI GIUSEPPE intersezione VIA LUCCHINI FRANCO;0;C;38,100259;13,352998
05/09/2021;15:30;VIALE REGIONE SICILIANA N.O. in prossimit? di 3757;0;C;38,137458;13,331172
05/09/2021;16:30;VIA JUVARA ALOISIO altezza (inters.) VIA VILLASEVAGLIOS PIETRO;1;F;38,140852;13,360848
05/09/2021;16:30;VIA DONIZETTI GAETANO intersezione con VIA SCARLATTI ALESSANDRO;4;F;38,119269;13,357692
06/09/2021;02:05;VIA NOTARBARTOLO EMANUELE intersezione con VIA MATTARELLA PIERSANTI;0;R;38,132967;13,346687
06/09/2021;11:00;VIA SCOBAR CRISTOFARO intersezione con VIA LANCIA DI BROLO DOMENICO;0;C;38,127462;13,333728
06/09/2021;13:20;VIALE PERTINI SANDRO intersezione con VIA CANNATELLA ANTONINO;1;F;38,181307;13,319022
06/09/2021;14:45;VIA SAN MAURO CASTELVERDE intersezione con VIA MANGO;2;F;38,149055;13,322834
07/09/2021;09:25;VIA TURRISI NICOLO' altezza del civico 40;0;C;38,120009;13,351692
07/09/2021;14:10;VIA CAPPUCCINI intersezione con VIA PINDEMONTE;1;F;38,110577;13,339767
07/09/2021;16:45;PIAZZA GIULIO CESARE altezza nicol? palmieri;0;C;38,110417;13,367362
07/09/2021;17:00;VIA LA LOGGIA GAETANO intersezione con VIA PIAZZA VITO CESARE;1;F;38,106934;13,332055
07/09/2021;18:45;VIALE DE MAURO MAURO altezza del civico 125;0;C;38,127586;13,3026
07/09/2021;20:00;VIALE REGIONE SICILIANA N.O. carr. centrale alt. V.LE LAZIO;1;F;38,140636;13,331217
07/09/2021;20:45;VIA PARTANNA MONDELLO altezza del civico 142;0;C;38,196479;13,309294
08/09/2021;06:20;VIA SERRADIFALCO intersezione con PIAZZA PRINCIPE DI CAMPOREALE;0;C;38,120738;13,340745
08/09/2021;06:30;CORSO DEI MILLE altezza (inters.) VICOLO GUARNASCHELLI;0;C;38,088975;13,41924
08/09/2021;12:20;VIA GUALTERIO GIORGIO intersezione VIA SAURO NAZARIO;1;F;38,123914;13,331343
08/09/2021;14:30;VIA CRISPI FRANCESCO altezza (inters.) VIA GRAVINA BENEDETTO;1;R;38,127426;13,362119
08/09/2021;17:10;VIA CORLEO SIMONE di fronte al civico 10/A;0;C;38,129381;13,353619
08/09/2021;19:00;VIALE MICHELANGELO pressi 2319;2;F;38,131684;13,305889
08/09/2021;20:15;PIAZZA INDIPENDENZA di fronte palazzo reale;1;F;38,109956;13,351921
09/09/2021;02:00;VIA UDITORE altezza del civico 36;0;C;38,133589;13,322252
09/09/2021;12:15;VIA CAU LUSSORIO altezza del civico 3;1;F;38,092365;13,345096
09/09/2021;20:30;VIALE PERTINI SANDRO intersezione VIA CANNATELLA ANTONINO;0;C;38,181393;13,318977
10/09/2021;13:30;VIA CAMPOLO GIOVANNI di fronte via;1;F;38,128398;13,333649
10/09/2021;15:50;VIALE REGIONE SICILIANA S.E. di fronte CARCERE;1;F;38,092097;13,34121
10/09/2021;17:34;VIA CALVI PASQUALE intersezione VIA MANIN;1;F;38,130553;13,354766
10/09/2021;19:15;VIA CANTORE ANTONINO GEN. altezza del civico 9;0;C;38,127363;13,346028
10/09/2021;20:30;SALITA MURA DELLE CATTIVE intersezione con VIA TORREMUZZA;0;C;38,117219;13,372162
10/09/2021;23:00;VIA RAPISARDI MARIO intersezione VIA TASSO TORQUATO;2;F;38,135635;13,34739
11/09/2021;02:30;VIA INTERGUGLIELMI intersezione VIA BRONZETTI EUGENIO;0;C;38,1102;13,307378
11/09/2021;03:00;VIALE ERCOLE a mt. 700 curvone;0;C;38,155779;13,344664
11/09/2021;04:30;VIA CARDUCCI GIOSUE' altezza (inters.) VIA DELLA LIBERTA';0;C;38,125499;13,354884
11/09/2021;05:30;VIA ALLA FALCONARA altezza del civico 55;0;C;38,117833;13,295965
11/09/2021;14:00;VIA SERGIO PAPA I nr. 107;5;F;38,159356;13,371519
11/09/2021;14:15;CORSO CALATAFIMI intersezione con VIA CROCIFISSO A PIETRATAGLIATA;1;F;38,10023;13,323251
