Data;Ora;Luogo;Tipo Incidente;Feriti;Latitudine;Longitudine
06/02/2020;19:20;VIALE REGIONE SICILIANA N.O. altezza del civico 1571;C;0;38,117343;13,329227
06/02/2020;23:10;CORSO TUKORY intersezione PIAZZA PORTA S.AGATA;F;1;38,109275;13,361721
07/02/2020;11:40;VIA SETTIMO RUGGERO altezza (inters.) PIAZZA SETTIMO RUGGERO;F;1;38,124362;13,35586
07/02/2020;12:50;VIALE STRASBURGO altezza (inters.) VIA OLANDA;F;1;38,152657;13,330239
07/02/2020;14:05;VIA TOSCANA intersezione VIA LIGURIA;F;1;38,144264;13,337068
07/02/2020;14:40;VIALE REGIONE SICILIANA N.O. altezza (inters.) PIAZZA EINSTEIN ALBERT;C;0;38,129295;13,330078
08/02/2020;01:30;VIALE REGIONE SICILIANA N.O. pressi sott.einstein;C;0;38,129479;13,329752
08/02/2020;05:50;VIA INGHAM altezza del civico 5/7;F;1;38,095028;13,396246
08/02/2020;11:00;LARGO VAIANA GIUSEPPE S. a mt. 40 via Orsa Min;F;1;38,092291;13,365194
08/02/2020;11:15;VIALE REGIONE SICILIANA N.O. altezza (spec.) p.zz Lennon;F;1;38,131804;13,330399
08/02/2020;16:30;VIA DEI QUARTIERI altezza del civico 21/E;C;0;38,163249;13,329563
08/02/2020;17:00;VIALE MARGHERITA DI SAVOIA altezza del civico 89;F;2;38,183306;13,333752
08/02/2020;19:30;VIA NENNI PIETRO altezza del civico 59;F;3;38,15327;13,32178
09/02/2020;00:20;VIA S.VINCENZO DE PAOLI intersezione VIA S.AGATONE;F;1;38,152336;13,371995
09/02/2020;03:15;VIALE MARGHERITA DI SAVOIA altezza (spec.) 200 mt Giusino;F;1;38,171951;13,337881
09/02/2020;03:20;VIALE MARGHERITA DI SAVOIA altezza (spec.) 200 mt Giusino;F;2;38,171951;13,337881
09/02/2020;10:45;PIAZZA GIULIO CESARE altezza (inters.) VIA PALMERI NICCOLO';F;1;38,110394;13,367302
09/02/2020;13:30;VIA GIOTTO intersezione con VIALE GALILEO GALILEI;C;0;38,131008;13,334638
09/02/2020;16:00;VIA TORRE DI MONDELLO altezza GIOSTRE;C;0;38,206469;13,324834
09/02/2020;19:30;VIA DIANA a mt. 95;F;1;38,147029;13,344267
09/02/2020;20:20;VIA IEVOLELLA VITO intersezione CORSO ALBERTO AMEDEO;C;0;38,112574;13,352028
10/02/2020;07:55;VIA IMPERATORE FEDERICO intersezione con PIAZZETTA MANDELA NELSON;F;1;38,147097;13,353446
10/02/2020;07:55;VIA GIACHERY CARLO altezza (inters.) PIAZZA CAPONNETTO ANTONINO;F;1;38,135444;13,357526
10/02/2020;08:00;VIA CADORNA LUIGI GEN. intersezione VIA MONGITORE ANTONINO;C;0;38,10998;13,356274
10/02/2020;08:35;VIALE STRASBURGO altezza del civico 233;F;1;38,158464;13,324952
10/02/2020;09:10;VIA MULE' GIUSEPPE intersezione con VIA LA VALLE RAFFAELE;F;1;38,102523;13,334184
10/02/2020;11:00;VIALE REGIONE SICILIANA N.O. altezza (inters.) PIAZZA EINSTEIN ALBERT;F;1;38,128424;13,328951
10/02/2020;11:05;VIALE REGIONE SICILIANA N.O. intersezione con VIALE MICHELANGELO;C;0;38,139195;13,331096
10/02/2020;11:30;VIALE DEL FANTE intersezione con VIA DEI QUARTIERI;F;2;38,164205;13,331703
10/02/2020;14:30;VIA DEGLI EMIRI intersezione LARGO GIARRUSSO FELICE;F;1;38,116361;13,337386
10/02/2020;14:30;PIAZZA DON BOSCO nr. 2;C;0;38,144591;13,345379
10/02/2020;15:05;PIAZZA ORLANDO VITTORIO EMANUELE s.n.c.;F;1;38,119362;13,350853
10/02/2020;17:00;VIA LINCOLN altezza del civico 22;F;1;38,11295;13,37156
11/02/2020;08:25;CORSO TUKORY di fronte 252;F;1;38,108186;13,356854
11/02/2020;08:50;VIA EUGENIO L'EMIRO intersezione con VIA CORRADINO DI SVEVIA;F;1;38,114788;13,340297
11/02/2020;11:00;VIA VALDEMONE pressi 29;C;0;38,148014;13,33875
11/02/2020;14:45;VIA SETTIMO RUGGERO altezza del civico 58;F;1;38,123438;13,356363
11/02/2020;17:00;VIA SALVO ROSARIO intersezione VIA CUBA;F;2;38,105539;13,34102
11/02/2020;17:44;VIALE STRASBURGO altezza (inters.) VIALE DE GASPERI ALCIDE;C;0;38,149127;13,332988
11/02/2020;19:45;CORSO CALATAFIMI nr. 33;F;1;38,111745;13,351512
11/02/2020;22:15;VIA AZOTI NICOLO' altezza ponte bonagia;F;1;38,086519;13,361492
12/02/2020;07:27;VIA LEOPARDI GIACOMO intersezione con VIA RAPISARDI MARIO;F;1;38,13489;13,345494
12/02/2020;08:50;VIA LA MALFA UGO altezza del civico 110;F;1;38,163453;13,312814
12/02/2020;09:45;VIA CASTELLANA nr. 338;F;1;38,126468;13,285681
12/02/2020;11:00;VIA MAZZINI intersezione PIAZZA NASCE' FRANCESCO;F;1;38,128006;13,35639
12/02/2020;14:12;VIALE DEL FANTE altezza del civico 70A;F;1;38,160174;13,334926
12/02/2020;14:40;VIA BASILE ERNESTO altezza (spec.) 88;C;0;38,106432;13,35292
12/02/2020;15:50;VIA ANDREA DA BURGIO nr. 5;C;0;38,115467;13,295148
12/02/2020;17:55;VIA CAMPOLO GIOVANNI intersezione VIA SERRADIFALCO;C;0;38,128671;13,337802
13/02/2020;05:30;VIA DEL PRETE CARLO altezza del civico 7;C;0;38,111147;13,324349
13/02/2020;08:45;VIALE STRASBURGO intersezione VIALE DE GASPERI ALCIDE;C;0;38,149147;13,332963
13/02/2020;09:20;VIA RESTIVO EMPEDOCLE altezza del civico 24;F;1;38,142606;13,336869
13/02/2020;10:00;VIA NEBRODI(DEI) altezza del civico 73;R;1;38,154209;13,326615
13/02/2020;13:00;VIA AQUILEIA altezza del civico 58;C;0;38,142194;13,332701
13/02/2020;13:05;VIALE REGIONE SICILIANA carr. laterale DIREZ.TP;C;0;38,108305;13,33014
13/02/2020;13:30;VIA VILLAERMOSA intersezione VIA STABILE MARIANO;F;3;38,123432;13,358847
13/02/2020;16:00;VIALE LAZIO altezza (inters.) VIA ZAPPALA' GIOVANNI;F;1;38,14084;13,334193
13/02/2020;18:40;VIALE REGIONE SICILIANA S.E. carreggiata centrale dir. TP -;F;1;38,087555;13,36102
13/02/2020;18:45;VIA DELLA LIBERTA' altezza (inters.) PIAZZA CRISPI FRANCESCO;F;1;38,130256;13,352148
13/02/2020;23:15;VIA BRUNELLESCHI FILIPPO di fronte al civico 116;F;2;38,13975;13,313671
14/02/2020;02:00;VIA LANZA DI SCALEA GIUSEPPE intersezione VIA BESTA FABIO;C;0;38,17737;13,308682
14/02/2020;05:00;VIA ALBANESE ENRICO intersezione con VIA CASTRIOTA GIORGIO;F;3;38,129849;13,354308
14/02/2020;07:15;PIAZZA GIOVANNI PAOLO II PAPA altezza (inters.) VIA RESUTTANA;C;0;38,151505;13,337338
14/02/2020;14:30;VIALE REGIONE SICILIANA S.E. altezza S. M. di Ges?;F;1;38,090345;13,374235
14/02/2020;17:45;CORSO CALATAFIMI altezza del civico 152;F;1;38,107583;13,34155
14/02/2020;18:30;VIA MESSINA MARINE intersezione con VIA LI GOTTI ETTORE;F;2;38,096952;13,420873
14/02/2020;20:15;VIA FALSOMIELE intersezione con VIA CHIARANDA';F;1;38,076269;13,364677
15/02/2020;10:00;VIA CARUSO GIOVAN BATTISTA altezza intersezione;C;0;38,123168;13,345286
15/02/2020;12:30;VIA MAGG. AMARI GIUSEPPE altezza del civico n.15;F;1;38,110522;13,343942
15/02/2020;16:30;PIAZZA BOIARDO MATTEO MARIA intersezione con VIA ARIOSTO LUDOVICO;C;0;38,133001;13,342336
15/02/2020;16:45;VIALE REGIONE SICILIANA N.O. altezza del civico 2841;C;0;38,129262;13,330247
15/02/2020;16:55;VIALE LEONARDO DA VINCI altezza del civico 173;C;0;38,129016;13,330769
15/02/2020;20:15;FORO UMBERTO I altezza Palchetto Mus.;C;0;38,117542;13,373025
15/02/2020;23:45;STRADA S.P. 1 altezza del civico 7300;C;0;38,137191;13,272083
16/02/2020;03:30;VIA NIGRA COSTANTINO intersezione con VIA PRINCIPE DI VILLAFRANCA;C;0;38,129426;13,349423
16/02/2020;04:00;CORSO DEI MILLE intersezione VIALE AMEDEO D'AOSTA;F;1;38,100569;13,383727
16/02/2020;05:45;VIA CARNERA PRIMO intersezione con VIA COPPI FAUSTO;F;1;38,180738;13,318272
16/02/2020;10:20;VIALE REGIONE SICILIANA S.E. altezza (spec.) BABY LUNA;C;0;38,09038;13,343609
16/02/2020;14:00;VIA MESSINA MARINE nr. 461;F;2;38,098372;13,408204
16/02/2020;15:30;VIA ROCCAZZO altezza del civico 118;F;1;38,118002;13,304385
16/02/2020;17:00;VIA ORSINI VINCENZO intersezione con VIA ALBANESE ENRICO;F;2;38,130615;13,356135
16/02/2020;20:35;VIA PERPIGNANO altezza del civico 199;R;0;38,119197;13,331149
16/02/2020;20:50;VIA PEREZ FRANCESCO PAOLO intersezione con VIA BERGAMO;C;0;38,103589;13,368056
17/02/2020;03:15;VIA IFIGENIA altezza del civico 18;C;0;38,197091;13,311709
17/02/2020;07:45;VIA PANZERA FRANCESCO altezza del civico 6;C;0;38,09471;13,386996
17/02/2020;08:45;VIA CADORNA LUIGI GEN. intersezione VIA MONGITORE ANTONINO;F;2;38,109968;13,35627
17/02/2020;09:00;VIA DI BLASI E. GIOVANNI altezza del civico 71;C;0;38,12228;13,329844
17/02/2020;10:30;VIALE MARGHERITA DI SAVOIA nr. 7;F;1;38,196133;13,331815
17/02/2020;12:00;VIALE LEONARDO DA VINCI intersezione VIA BEATO ANGELICO;F;2;38,127135;13,323093
17/02/2020;12:35;VIA SANTICELLI intersezione VIA MAIO BIONDO;F;1;38,088139;13,315212
17/02/2020;14:30;VIA LINCOLN altezza (inters.) PIAZZETTA PORTA REALE;F;1;38,114333;13,374189
17/02/2020;14:30;VIA AMARI EMERICO altezza AMARI MICHELE;C;0;38,125753;13,359229
17/02/2020;18:00;VIALE DEL FANTE altezza stadio;F;1;38,152289;13,340946
17/02/2020;19:20;CORSO RE RUGGERO altezza del civico 24;C;0;38,109261;13,353863
17/02/2020;21:00;PIAZZA VIGILI DEL FUOCO in direzione di di VIALE REGIONE SICILIANA S.E.;C;0;38,086498;13,404754
18/02/2020;00:10;VIA TIEPOLO GIOVAN BATTISTA intersezione VIA BERNINI GIAN LORENZO;F;1;38,135492;13,323319
18/02/2020;08:00;VIA S.LORENZO altezza del civico 229;F;2;38,163997;13,321064
18/02/2020;10:00;VIA ALBANESE ENRICO intersezione con VIA CALVI PASQUALE;F;3;38,13014;13,355041
18/02/2020;14:55;VIA LO SCHIAVO GIUSEPPE GUIDO intersezione VIA BELMONTE CHIAVELLI;F;1;38,096716;13,368866
18/02/2020;19:00;VIA SERRADIFALCO di fronte al civico 11;F;1;38,121073;13,340697
19/02/2020;00:01;VIALE REGIONE SICILIANA S.E. altezza coccinella;F;1;38,09028;13,382307
19/02/2020;05:50;STRADALE BELLOLAMPO KM.5351 altezza (spec.) AGRICOLA BADALA;F;1;38,130354;13,250694
19/02/2020;06:10;CORSO FINOCCHIARO APRILE CAMILLO altezza del civico 40;C;0;38,118826;13,349846
19/02/2020;09:00;VIALE REGIONE SICILIANA N.O. altezza SOTTOVIA PITRE';C;0;38,110613;13,32975
19/02/2020;11:10;VIA ACCARDO MARIANO intersezione VIA VALLA NICCOLO';F;1;38,125425;13,333067
19/02/2020;12:35;VIA SCHIFANI VITO intersezione VIA DICILLO ROCCO;F;1;38,102834;13,336459
19/02/2020;13:55;VIA TERRASANTA intersezione con VIA DAMIANI ALMEYDA;F;2;38,130463;13,344502
19/02/2020;14:30;VIA PACINOTTI ANTONIO altezza (inters.) VIA CAMPOLO GIOVANNI;C;0;38,128727;13,335526
19/02/2020;14:30;VIALE REGIONE SICILIANA altezza (inters.) PIAZZA EINSTEIN ALBERT;C;0;38,129572;13,329221
19/02/2020;15:30;VIALE AZOTI NICOLO' a mt. largo Camoscio;R;0;38,084957;13,356845
19/02/2020;16:00;VIA ARCOLEO intersezione VIA TITONE MICHELE;C;0;38,106354;13,333649
20/02/2020;05:00;VIA DANTE altezza (inters.) VIA PARLATORE FILIPPO;F;2;38,122298;13,344594
20/02/2020;08:45;VIADOTTO PERRIER CARLO intersezione VIALE REGIONE SICILIANA N.O.;C;0;38,090133;13,365629
20/02/2020;10:00;PIAZZA CAPONNETTO ANTONINO altezza del civico 2;F;1;38,135153;13,357733
20/02/2020;10:10;VIA POLIBIO intersezione VIA TIMEO;F;2;38,197122;13,306552
20/02/2020;14:35;VIALE DEL FANTE altezza del civico 54;F;1;38,148619;13,342971
20/02/2020;17:00;VIA BELGIO altezza del civico 11;C;0;38,15169;13,330684
20/02/2020;18:30;VIA ORLANDO DIEGO intersezione con VIA MONGITORE ANTONINO;C;0;38,110672;13,357889
21/02/2020;01:00;VIA MONTI IBLEI altezza del civico 63;F;1;38,149035;13,327873
21/02/2020;08:20;VIA SERGIO PAPA I intersezione VIA RAMPOLLA MARIANO CARD.;F;1;38,145094;13,369522
21/02/2020;09:15;VIA CAPPUCCINI nr. 161/A;F;1;38,110874;13,345157
21/02/2020;10:15;VIA CRISPI FRANCESCO altezza del civico 54;F;1;38,123742;13,364231
21/02/2020;10:30;VIA ONETO altezza del civico 14;C;0;38,09107;13,318339
21/02/2020;13:15;VIA PRINCIPE DI PATERNO' intersezione con VIA ZAPPALA' GIOVANNI;F;1;38,137623;13,33566
21/02/2020;13:15;VIALE REGIONE SICILIANA N.O. di fronte VILLA SERENA;C;0;38,116309;13,328746
21/02/2020;13:20;VIALE REGIONE SICILIANA N.O. nr. 3719;F;1;38,136363;13,331024
21/02/2020;14:20;VIA DEI FIORI nr. 14;F;1;38,10101;13,327443
21/02/2020;15:30;PIAZZA INDIPENDENZA lato P. Normanni;F;1;38,110461;13,352454
21/02/2020;17:30;VIA ROMA altezza (inters.) PIAZZA S.DOMENICO;F;1;38,11851;13,362743
21/02/2020;22:30;VIA CRISPI FRANCESCO altezza (spec.) guardi costiera;C;0;38,125766;13,363359
21/02/2020;22:30;VIALE LEONARDO DA VINCI altezza del civico 566;F;1;38,126492;13,309468
22/02/2020;02:00;VIA D'AIELLO MATTEO pressi N. CIVICO 8/A;F;2;38,113848;13,344909
22/02/2020;03:20;PIAZZA NISCEMI di fronte al civico 7;C;0;38,164039;13,331828
22/02/2020;10:15;VIA PITRE' GIUSEPPE altezza del civico 183;F;1;38,110604;13,328202
22/02/2020;10:20;VIA PEPE FLORESTANO intersezione con VIA CASTRIOTA GIORGIO;F;1;38,129351;13,354641
22/02/2020;14:15;VIALE REGIONE SICILIANA pressi oreto dir ct;F;2;38,090397;13,376336
22/02/2020;17:00;VIA PERPIGNANO intersezione con VIA LITTARA VINCENZO;F;2;38,118973;13,334238
22/02/2020;19:00;PIAZZA DON BOSCO altezza bar;C;0;38,144603;13,346033
22/02/2020;19:30;VIA CALLEA ANTONIO intersezione VIA BERGAMINI CARLO AMM.;F;1;38,093125;13,348163
22/02/2020;20:30;VIA DECOLLATI altezza CIVICO 29;C;0;38,104375;13,370092
22/02/2020;22:30;VIA PELLICO SILVIO intersezione VIA TOMASI CARDINALE;F;2;38,115084;13,345476
23/02/2020;01:50;VIALE REGIONE SICILIANA S.E. intersezione con VIA TROINA;R;0;38,088816;13,360463
23/02/2020;13:20;VIALE REGIONE SICILIANA S.E. carr. laterale DIR. TP;C;0;38,089775;13,3721
23/02/2020;16:00;VIA MESSINA MARINE intersezione VIA LAUDICINA ANTONINO;F;1;38,097869;13,41314
23/02/2020;18:30;VIALE STRASBURGO intersezione con VIA SPAGNA;F;2;38,159319;13,324122
23/02/2020;21:45;VIA NEBRODI(DEI) intersezione VIA DELLE MADONIE;C;0;38,146887;13,331155
23/02/2020;23:50;VIALE REGIONE SICILIANA S.E. altezza del civico 4847;F;2;38,090576;13,381391
24/02/2020;08:35;VIA NOTARBARTOLO EMANUELE intersezione con VIA LO JACONO FRANCESCO;F;1;38,132661;13,34546
24/02/2020;10:20;VIA ALBIRI intersezione con VIA S.FILIPPO;C;0;38,090006;13,362631
24/02/2020;13:30;VIA GERBASI ROSARIO altezza del civico 51;C;0;38,128806;13,359775
24/02/2020;16:50;VIALE REGIONE SICILIANA altezza VIA BERNINI;C;0;38,131782;13,329845
24/02/2020;19:20;VIA PITRE' GIUSEPPE altezza del civico 186;F;1;38,110209;13,321118
24/02/2020;19:30;VIA IMERA nr. 16;F;1;38,116836;13,348975
25/02/2020;08:00;VIA CALA altezza mura della lupa;F;1;38,119681;13,36987
25/02/2020;11:30;VIALE REGIONE SICILIANA S.E. carr. laterale 15;F;1;38,090731;13,378352
25/02/2020;11:40;PIAZZA GIULIO CESARE intersezione VIA PALMERI NICCOLO';C;0;38,110445;13,36739
25/02/2020;13:00;VIALE REGIONE SICILIANA S.E. intersezione con VIA CONTE FEDERICO;F;1;38,086826;13,398771
25/02/2020;16:30;VIA DEL VESPRO nr. 115;C;0;38,105536;13,362603
26/02/2020;10:50;VIA BONANNO GIOVANNI nr. 27;F;1;38,142593;13,347802
26/02/2020;11:30;VIALE GALILEO GALILEI intersezione con VIALE LEONARDO DA VINCI;F;1;38,130064;13,33507
26/02/2020;12:50;VIA MESSINA MARINE altezza del civico 215;F;1;38,106109;13,386552
26/02/2020;14:35;PIAZZA EINSTEIN ALBERT in prossimit? di L.DA VINCI/MARE;C;0;38,129305;13,328918
26/02/2020;18:15;VIALE REGIONE SICILIANA N.O. altezza (spec.) lidl;C;0;38,135087;13,330852
26/02/2020;22:15;VIALE MARGHERITA DI SAVOIA altezza del civico 62;C;0;38,19165;13,332677
27/02/2020;02:50;VIA VENTURA GIOACCHINO intersezione VIA DELLE CROCI;F;5;38,131876;13,355305
27/02/2020;08:00;VIA LORIA RUGGERO intersezione con VIA JUVARA ALOISIO;F;1;38,139819;13,361306
27/02/2020;09:55;VIALE ERCOLE intersezione VIALE DIANA;F;1;38,150299;13,34871
27/02/2020;11:20;VIA ASPROMONTE intersezione VIA DEL QUARNARO;C;0;38,141998;13,331669
27/02/2020;12:20;PIAZZA ACQUASANTA altezza del civico 20;C;0;38,144083;13,367426
27/02/2020;13:10;VIALE GALILEO GALILEI intersezione con VIA PRINCIPE DI PALAGONIA;F;1;38,138618;13,332391
27/02/2020;14:45;VIA MESSINA MARINE intersezione CORTILE MANNINO (V M.MARINE,715);F;1;38,097195;13,4193
27/02/2020;15:50;VIA ACIREALE intersezione con VIA S.CRISTINA;F;1;38,129915;13,298967
27/02/2020;19:30;LARGO TRAINA CLAUDIO altezza del civico 1;F;2;38,102392;13,339776
27/02/2020;23:15;VIALE STRASBURGO altezza del civico 163;C;0;38,153826;13,329543
28/02/2020;07:40;FORO UMBERTO I di fronte porta greci;F;1;38,116409;13,374321
28/02/2020;08:00;VIALE NICOLETTI ROSARIO altezza svin t.natale;C;0;38,193734;13,285137
28/02/2020;08:00;VIA MARINI FILIPPO intersezione VIA ROCCELLA GUSTAVO;F;1;38,10042;13,351359
28/02/2020;11:40;VIA LA MALFA UGO altezza del civico 3;F;1;38,156714;13,318649
28/02/2020;12:20;VIA NOCE altezza del civico 97;F;1;38,121106;13,335521
28/02/2020;13:30;PIAZZA DIODORO SICULO intersezione VIA CANTORE ANTONINO GEN.;F;1;38,127493;13,346329
28/02/2020;15:15;PIAZZA DIODORO SICULO intersezione VIA CANTORE ANTONINO GEN.;C;0;38,127467;13,346295
28/02/2020;16:00;VIALE CROCE ROSSA altezza del civico 18;F;1;38,146787;13,341218
28/02/2020;19:45;VIA SALAMONE MARINO SALVATORE altezza del civico 10;C;0;38,108351;13,361633
28/02/2020;23:10;PIAZZA NASCE' FRANCESCO intersezione con VIA PUGLISI BERTOLINO GIUSEPPE;C;0;38,127606;13,356726
29/02/2020;02:00;VIA IMPERATORE FEDERICO altezza del civico 81;C;0;38,146737;13,35196
29/02/2020;04:10;VIALE REGIONE SICILIANA S.E. in prossimit? di 397;C;0;38,10052;13,331021
29/02/2020;08:50;VIA LAUDICINA ANTONINO intersezione CORSO DEI MILLE;C;0;38,092577;13,409824
29/02/2020;09:30;VIA LINCOLN altezza del civico 42;F;1;38,112584;13,370748
29/02/2020;17:00;VIALE LEONARDO DA VINCI altezza -;F;1;;
29/02/2020;18:20;VIALE REGIONE SICILIANA N.O. altezza ex Motel Agip;F;1;38,127292;13,329282
29/02/2020;20:30;PIAZZA CAPPUCCINI altezza fioraio;F;1;38,111604;13,338887
01/03/2020;01:30;VIA GOETHE intersezione con VIA INGRAO GIOVANNI TEN.;F;1;38,120617;13,35062
01/03/2020;02:30;VIA DANTE intersezione VIA PARLATORE FILIPPO;C;0;38,12227;13,34463
01/03/2020;02:45;VIALE REGIONE SICILIANA N.O. nr. 4365;C;0;38,143175;13,331322
01/03/2020;04:30;VIA MESSINA MARINE altezza del civico 165;F;1;38,106706;13,383758
01/03/2020;05:00;VIA PRINCIPE DI PALAGONIA altezza del civico 4D;C;0;38,132594;13,337031
01/03/2020;09:50;VIA DANTE altezza del civico 113;F;1;38,122505;13,345241
01/03/2020;12:40;VIA LANCIA DI BROLO DOMENICO nr. 15;F;2;38,121748;13,33653
01/03/2020;17:25;VIA MONTEPELLEGRINO intersezione con VIA DEI CANTIERI;F;1;38,135961;13,358693
01/03/2020;18:30;VIA PAPIRETO intersezione con PIAZZA ORLANDO VITTORIO EMANUELE;F;1;38,119272;13,350981
02/03/2020;08:30;VIA DELLA LIBERTA' intersezione VIA ARCHIMEDE;C;0;38,128272;13,353544
02/03/2020;09:15;VIALE REGIONE SICILIANA S.E. altezza (inters.) CORTILE DI FRESCO;F;1;38,08564;13,415862
02/03/2020;13:30;VIA DE SPUCHES GIUSEPPE intersezione VIA DANTE;C;0;38,123964;13,351507
02/03/2020;15:10;VIA DEI QUARTIERI altezza del civico 13/A;C;0;38,161926;13,326694
02/03/2020;17:10;VIA DANTE altezza (inters.) VIA CIVILETTI BENEDETTO;F;1;38,123918;13,351529
02/03/2020;23:50;VIA VILLA FLORIO intersezione con VIA LA MANTIA VITO;C;0;38,120661;13,346441
03/03/2020;06:10;VIA CASTELLANA altezza del civico 338;C;0;38,126503;13,285698
03/03/2020;09:40;VIA VOLTURNO altezza del civico 43;F;1;38,11979;13,354687
03/03/2020;10:00;VIALE LEONE intersezione VIA PLAUTO;F;1;38,197935;13,271811
03/03/2020;10:00;VIA TURRISI NICOLO' di fronte al civico 23;C;0;38,120147;13,352228
03/03/2020;10:25;FORO UMBERTO I di fronte PORTA FELICE;C;0;38,11845;13,372311
03/03/2020;10:30;PIAZZA SETTIMO RUGGERO altezza (inters.) PIAZZA CASTELNUOVO;F;2;38,125036;13,355438
03/03/2020;13:15;PIAZZA CAPONNETTO ANTONINO di fronte DIR. CT;C;0;38,135126;13,357764
03/03/2020;19:00;VIALE REGIONE SICILIANA N.O. altezza del civico 4651;C;0;38,145994;13,328996
03/03/2020;23:30;VIALE REGIONE SICILIANA N.O. in prossimit? di honda concess;F;1;38,13919;13,330655
04/03/2020;00:01;VIA CASTELFORTE di fronte al civico 66/B;C;0;38,177808;13,325492
04/03/2020;04:30;VIALE DIANA in prossimit? di VIALE ERCOLE;C;0;38,150293;13,348674
04/03/2020;08:30;VIA CARBONE (PART.MOND.) di fronte al civico 72;F;1;38,197334;13,314747
04/03/2020;11:35;VIALE STRASBURGO altezza del civico 379;C;0;38,163357;13,320636
04/03/2020;17:20;VIA LINCOLN intersezione PIAZZETTA PORTA REALE;F;1;38,114371;13,374213
04/03/2020;18:30;VIA PATTI intersezione con VIALE PERTINI SANDRO;C;0;38,174954;13,315862
04/03/2020;20:50;FORO UMBERTO I di fronte PORTA FELICE;C;0;38,117878;13,372744
05/03/2020;00:30;VIALE DIANA a mt. 1000;F;1;38,166473;13,33936
05/03/2020;08:40;VIA MICCIULLA nr. 24;R;0;38,106726;13,323221
05/03/2020;13:22;VIA COLONNA ROTTA altezza del civico 22;F;2;38,111888;13,351357
05/03/2020;16:30;VIA PRINCIPE DI PATERNO' intersezione con VIA ZAPPALA' GIOVANNI;C;0;38,137617;13,335666
05/03/2020;18:00;VIALE DELLA RESURREZIONE altezza del civico 92;F;1;38,166059;13,320605
05/03/2020;23:40;VIA ALBANESE ENRICO intersezione VIA CALVI PASQUALE;C;0;38,130135;13,355058
06/03/2020;10:15;VIA DON ORIONE di fronte al civico 16;F;1;38,142848;13,362033
06/03/2020;11:00;VIALE REGIONE SICILIANA S.E. carreggiata centrale dir. TP;M;2;38,087152;13,358782
06/03/2020;14:30;VIALE AZOTI NICOLO' intersezione con VIA BONAGIA;F;1;38,086544;13,361443
06/03/2020;16:45;VIALE REGIONE SICILIANA altezza (inters.) PIAZZA EINSTEIN ALBERT;C;0;38,128314;13,327837
06/03/2020;20:10;VIALE DE GASPERI ALCIDE intersezione con VIA NEBRODI(DEI);F;2;38,148099;13,330396
06/03/2020;20:30;VIA DELLA LIBERTA' altezza del civico 31;F;1;38,127609;13,354032
06/03/2020;22:45;VIA MORTILLARO VINCENZO intersezione con VIA PEREZ FRANCESCO PAOLO;F;2;38,104889;13,367234
07/03/2020;10:30;FORO UMBERTO I altezza del civico 6;C;0;38,118424;13,372288
07/03/2020;11:20;VIALE DUCA DEGLI ABRUZZI altezza del civico D.F. 55;F;1;38,172041;13,32728
07/03/2020;16:45;VIA DELL'ORSA MINORE intersezione VIA DELL'ORSA MAGGIORE;F;2;41,813059;12,445844
07/03/2020;18:00;VIA SCIUTI GIUSEPPE altezza del civico 7;F;1;38,132927;13,343015
07/03/2020;18:30;VIALE MARGHERITA DI SAVOIA pressi mt 200 M Doloro;F;2;38,176385;13,336111
07/03/2020;22:45;VIALE MARGHERITA DI SAVOIA intersezione con PIAZZA CABOTO;F;2;38,19399;13,332284
08/03/2020;01:20;VIA LASCARIS COSTANTINO intersezione VIA IMERA;F;2;38,117032;13,348868
08/03/2020;04:40;VIA MESSINA MARINE altezza (inters.) VIA GALLETTI;F;1;38,096487;13,428442
08/03/2020;16:00;VIALE REGINA ELENA altezza del civico 61;F;2;38,197709;13,330644
08/03/2020;16:30;CORSO CALATAFIMI nr. 583;C;0;38,104889;13,334428
08/03/2020;20:37;VIA CIACULLI in prossimit? di GIARDINO MEMORI;C;0;38,086674;13,39156
09/03/2020;03:45;VIA S.MARTINO altezza del civico 110;C;0;38,107013;13,304371
09/03/2020;13:35;"VIALE DIANA altezza ""casa natura""";C;0;38,16647;13,339379
09/03/2020;16:10;VIA SAMPOLO di fronte al civico 56;F;1;38,136015;13,355599
09/03/2020;17:30;VIA TRABUCCO altezza del civico 72;C;0;38,147514;13,315504
09/03/2020;18:00;VIA GIBILROSSA di fronte al civico 7/c;F;1;38,075924;13,405217
10/03/2020;00:30;VIA CASSARA' ANTONINO intersezione con VIALE DEL FANTE;F;1;38,152256;13,340929
10/03/2020;09:20;VIA LIGURIA intersezione con VIA VAL DI MAZARA;C;0;38,147984;13,334552
10/03/2020;11:00;VIA PATTI altezza VIA S.DI AGRIGE;C;0;38,179522;13,313796
10/03/2020;15:00;VIA DEL VESPRO intersezione PIAZZA DURANTE FRANCESCO;C;0;38,105282;13,362716
